0.000000000,0
0.023219954,0
0.046439909,0
0.069659863,0
0.092879818,0
0.116099773,0
0.139319727,0.00849998
0.162539682,0.0308468
0.185759637,0.0726472
0.208979591,0.0901973
0.232199546,0.148954
0.255419501,0.119044
0.278639455,0.14259
0.301859410,0.193481
0.325079365,64.3866
0.348299319,228.174
0.371519274,140.162
0.394739229,170.963
0.417959183,141.749
0.441179138,149.703
0.464399092,158.967
0.487619047,171.443
0.510839002,165.795
0.534058956,162.864
0.557278911,165.992
0.580498866,216.085
0.603718820,453.813
0.626938775,388.709
0.650158730,381.345
0.673378684,394.98
0.696598639,372.217
0.719818594,362.042
0.743038548,396.889
0.766258503,420.94
0.789478458,173.932
0.812698412,244.616
0.835918367,295.173
0.859138321,306.353
0.882358276,315.94
0.905578231,315.499
0.928798185,219.48
0.952018140,215.646
0.975238095,258.719
0.998458049,195.57
1.021678004,116.471
1.044897959,261.483
1.068117913,405.271
1.091337868,553.626
1.114557823,551.82
1.137777777,464.109
1.160997732,471.682
1.184217687,474.234
1.207437641,470.97
1.230657596,424.923
1.253877551,404.457
1.277097505,414.475
1.300317460,403.706
1.323537414,403.283
1.346757369,377.438
1.369977324,334.993
1.393197278,122.023
1.416417233,110.289
1.439637188,114.35
1.462857142,224.319
1.486077097,263.041
1.509297052,311.494
1.532517006,294.088
1.555736961,352.824
1.578956916,365.751
1.602176870,386.572
1.625396825,416.085
1.648616780,425.969
1.671836734,420.487
1.695056689,354.349
1.718276643,382.29
1.741496598,385.415
1.764716553,414.981
1.787936507,381.249
1.811156462,356.949
1.834376417,181.932
1.857596371,135.183
1.880816326,101.783
1.904036281,97.3034
1.927256235,98.1525
1.950476190,113.855
1.973696145,227.915
1.996916099,454.655
2.020136054,480.616
2.043356009,514.469
2.066575963,461.661
2.089795918,477.991
2.113015873,568.091
2.136235827,506.702
2.159455782,475.332
2.182675736,481.922
2.205895691,449.612
2.229115646,464.523
2.252335600,451.314
2.275555555,429.119
2.298775510,444.082
2.321995464,437.611
2.345215419,375.773
2.368435374,176.238
2.391655328,142.228
2.414875283,194.186
2.438095238,321.763
2.461315192,292.765
2.484535147,265.254
2.507755102,267.877
2.530975056,286.989
2.554195011,233.25
2.577414965,232.435
2.600634920,165.861
2.623854875,203.366
2.647074829,339.367
2.670294784,520.896
2.693514739,529.491
2.716734693,490.328
2.739954648,504.308
2.763174603,475.43
2.786394557,517.062
2.809614512,504.566
2.832834467,516.189
2.856054421,454.399
2.879274376,449.137
2.902494331,436.392
2.925714285,415.247
2.948934240,415.258
2.972154195,424.776
2.995374149,406.897
3.018594104,408.565
3.041814058,389.564
3.065034013,401.84
3.088253968,425.829
3.111473922,403.87
3.134693877,207.244
3.157913832,157.73
3.181133786,165.205
3.204353741,136.067
3.227573696,144.628
3.250793650,136.644
3.274013605,119.715
3.297233560,97.6118
3.320453514,96.3389
3.343673469,124.239
3.366893424,142.969
3.390113378,139.262
3.413333333,107.698
3.436553287,98.3415
3.459773242,96.7479
3.482993197,99.394
3.506213151,95.0234
3.529433106,87.2861
3.552653061,95.9205
3.575873015,136.125
3.599092970,279.585
3.622312925,309.936
3.645532879,361.573
3.668752834,352.303
3.691972789,331.072
3.715192743,271.975
3.738412698,260.84
3.761632653,253.533
3.784852607,208.052
3.808072562,184.6
3.831292517,266.025
3.854512471,308.245
3.877732426,393.59
3.900952380,502.236
3.924172335,436.449
3.947392290,440.695
3.970612244,431.001
3.993832199,430.749
4.017052154,159.754
4.040272108,132.867
4.063492063,167.163
4.086712018,244.821
4.109931972,372.483
4.133151927,485.61
4.156371882,378.258
4.179591836,419.502
4.202811791,438.876
4.226031746,456.832
4.249251700,439.398
4.272471655,278.251
4.295691609,149.713
4.318911564,115.973
4.342131519,123.452
4.365351473,122.614
4.388571428,114.864
4.411791383,103.625
4.435011337,91.7706
4.458231292,94.2996
4.481451247,76.4803
4.504671201,66.2268
4.527891156,140.762
4.551111111,235.818
4.574331065,326.057
4.597551020,437.605
4.620770975,374.006
4.643990929,404.64
4.667210884,385.866
4.690430839,453.874
4.713650793,480.452
4.736870748,411.765
4.760090702,442.424
4.783310657,449.169
4.806530612,425.995
4.829750566,424.568
4.852970521,419.439
4.876190476,367.217
4.899410430,379.408
4.922630385,376.62
4.945850340,396.782
4.969070294,388.142
4.992290249,390.304
5.015510204,419.57
5.038730158,458.054
5.061950113,427.455
5.085170068,312.988
5.108390022,148.414
5.131609977,131.608
5.154829931,122.449
5.178049886,131.408
5.201269841,95.4174
5.224489795,152.752
5.247709750,435.402
5.270929705,468.891
5.294149659,422.987
5.317369614,445.001
