0.000000000,0
0.021333333,0
0.042666666,0
0.064000000,0
0.085333333,0
0.106666666,0.00580482
0.128000000,0.177093
0.149333333,0.544388
0.170666666,84.6781
0.192000000,319.58
0.213333333,241.808
0.234666666,174.143
0.256000000,127.446
0.277333333,126.99
0.298666666,129.64
0.320000000,134.363
0.341333333,134.827
0.362666666,134.84
0.384000000,128.356
0.405333333,119.781
0.426666666,113.863
0.448000000,93.5861
0.469333333,90.2636
0.490666666,88.7618
0.512000000,85.7598
0.533333333,79.6191
0.554666666,79.2756
0.576000000,81.8191
0.597333333,79.7015
0.618666666,86.2328
0.640000000,105.761
0.661333333,102.796
0.682666666,98.4705
0.704000000,109.718
0.725333333,113.6
0.746666666,184.09
0.768000000,196.764
0.789333333,191.831
0.810666666,220.608
0.832000000,189.23
0.853333333,191.983
0.874666666,189.417
0.896000000,200.971
0.917333333,186.67
0.938666666,177.938
0.960000000,157.523
0.981333333,146.358
1.002666666,175.503
1.024000000,145.169
1.045333333,217.31
1.066666666,149.427
1.088000000,152.1
1.109333333,128.402
1.130666666,102.561
1.152000000,106.345
1.173333333,102.243
1.194666666,157.226
1.216000000,137.976
1.237333333,159.67
1.258666666,148.899
1.280000000,157.203
1.301333333,140.133
1.322666666,128.113
1.344000000,129.314
1.365333333,151.472
1.386666666,104.699
1.408000000,110.269
1.429333333,133.587
1.450666666,111.259
1.472000000,164.214
1.493333333,102.863
1.514666666,128.101
1.536000000,78.4616
1.557333333,79.6755
1.578666666,65.9253
1.600000000,80.3334
1.621333333,103.185
1.642666666,110.312
1.664000000,110.954
1.685333333,111.698
1.706666666,111.261
1.728000000,117.686
1.749333333,109.509
1.770666666,112.821
1.792000000,93.029
1.813333333,85.2979
1.834666666,76.589
1.856000000,81.2579
1.877333333,88.7363
1.898666666,179.611
1.920000000,190.89
1.941333333,203.297
1.962666666,193.151
1.984000000,224.045
2.005333333,163.483
2.026666666,171.564
2.048000000,174.543
2.069333333,161.41
2.090666666,187.406
2.112000000,166.402
2.133333333,159.304
2.154666666,146.157
2.176000000,158.698
2.197333333,155.272
2.218666666,160.243
2.240000000,146.498
2.261333333,119.15
2.282666666,108.412
2.304000000,107.666
2.325333333,92.0343
2.346666666,88.8569
2.368000000,89.3876
2.389333333,90.806
2.410666666,91.7134
2.432000000,79.8725
2.453333333,78.9835
2.474666666,114.203
2.496000000,143.805
2.517333333,127.35
2.538666666,118.313
2.560000000,107.222
2.581333333,111.511
2.602666666,101.634
2.624000000,101.911
2.645333333,116.905
2.666666666,125.245
2.688000000,104.809
2.709333333,126.919
2.730666666,117.691
2.752000000,109.168
2.773333333,95.7999
2.794666666,87.3281
2.816000000,89.9721
2.837333333,74.4967
2.858666666,89.8774
2.880000000,99.2431
2.901333333,112.883
2.922666666,106.634
2.944000000,115.877
2.965333333,121.864
2.986666666,93.1204
3.008000000,126.102
3.029333333,229.71
3.050666666,195.124
3.072000000,205.089
3.093333333,253.824
3.114666666,207.56
3.136000000,216.666
3.157333333,217.16
3.178666666,207.306
3.200000000,198.798
3.221333333,181.457
3.242666666,178.941
3.264000000,150.145
3.285333333,149.448
3.306666666,153.476
3.328000000,144.144
3.349333333,164.039
3.370666666,138.283
3.392000000,128.604
3.413333333,134.493
3.434666666,122.633
3.456000000,121.051
3.477333333,180.668
3.498666666,190.16
3.520000000,159.425
3.541333333,165.667
3.562666666,159.53
3.584000000,153.954
3.605333333,150.456
3.626666666,151.47
3.648000000,141.145
3.669333333,124.034
3.690666666,154.965
3.712000000,146.939
3.733333333,126.597
3.754666666,154.195
3.776000000,126.969
3.797333333,172.529
3.818666666,155.726
3.840000000,154.937
3.861333333,136.789
3.882666666,123.557
3.904000000,126.329
3.925333333,129.276
3.946666666,127.733
3.968000000,109.4
3.989333333,111.029
4.010666666,103.998
4.032000000,105.076
4.053333333,86.9268
4.074666666,91.9509
4.096000000,78.2337
4.117333333,83.6392
4.138666666,90.8126
4.160000000,100.378
4.181333333,135.706
4.202666666,182.504
4.224000000,191.613
4.245333333,196.63
4.266666666,199.199
4.288000000,179.572
4.309333333,194.633
4.330666666,201.198
4.352000000,220.855
4.373333333,205.461
4.394666666,202.075
4.416000000,211.576
4.437333333,180.853
4.458666666,232.814
4.480000000,202.905
4.501333333,187.536
4.522666666,199.265
4.544000000,200.62
4.565333333,167.383
4.586666666,169.012
4.608000000,155.622
4.629333333,144.05
4.650666666,122.915
4.672000000,136.981
4.693333333,134.142
4.714666666,129.233
4.736000000,129.14
4.757333333,142.854
4.778666666,129.039
4.800000000,114.138
4.821333333,107.096
4.842666666,138.043
4.864000000,100.844
4.885333333,115.869
4.906666666,107.251
4.928000000,110.04
4.949333333,95.2993
4.970666666,96.2086
4.992000000,99.4412
5.013333333,121.163
5.034666666,97.0542
5.056000000,96.1884
5.077333333,98.5695
5.098666666,100.544
5.120000000,123.105
5.141333333,120.064
5.162666666,122.524
5.184000000,114.03
5.205333333,92.2948
5.226666666,85.7512
5.248000000,90.4694
5.269333333,91.354
5.290666666,90.2288
5.312000000,168.429
5.333333333,176.771
5.354666666,179.366
5.376000000,220.994
5.397333333,197.845
5.418666666,202.389
5.440000000,194.186
5.461333333,179.921
5.482666666,185.533
5.504000000,176.104
5.525333333,195.007
5.546666666,135.091
5.568000000,177.34
5.589333333,160.911
5.610666666,155.587
5.632000000,151.249
5.653333333,140.116
5.674666666,112.953
5.696000000,114.339
5.717333333,97.4874
5.738666666,88.3313
5.760000000,121.005
5.781333333,179.163
5.802666666,157.938
5.824000000,164.773
5.845333333,131.744
5.866666666,173.998
5.888000000,147.601
5.909333333,152.113
5.930666666,106.082
5.952000000,132.138
5.973333333,110.507
5.994666666,134.817
6.016000000,140.446
6.037333333,155.635
6.058666666,155.644
6.080000000,118.835
6.101333333,112.065
6.122666666,98.8949
6.144000000,99.2049
6.165333333,86.5122
6.186666666,109.186
6.208000000,107.15
6.229333333,109.094
6.250666666,117.457
6.272000000,88.8516
6.293333333,91.3726
6.314666666,91.936
6.336000000,97.7418
6.357333333,119.77
6.378666666,111.922
6.400000000,103.047
6.421333333,95.577
6.442666666,102.11
6.464000000,142.755
6.485333333,160.088
6.506666666,175.717
6.528000000,193.746
6.549333333,200.679
6.570666666,166.178
6.592000000,171.18
6.613333333,173.91
6.634666666,219.941
